Date,Coffee_Type,Price,Customer_ID,Location
2024-09-19,Espresso,2.5,34,Campus
2024-10-02,Cappuccino,4.0,125,Downtown
2024-04-08,Latte,3.0,26,Campus
2024-01-26,Latte,4.0,164,Campus
2024-10-08,Latte,3.5,15,Mall
2024-02-09,Americano,3.0,74,Downtown
2024-12-06,Cappuccino,2.5,18,Campus
2024-11-07,Cappuccino,2.5,97,Campus
2024-08-26,Americano,4.0,156,Downtown
2024-03-11,Espresso,3.0,94,Downtown
2024-08-19,Americano,2.5,192,Downtown
2024-10-22,Americano,2.5,35,Downtown
2024-07-02,Espresso,3.0,105,Mall
2024-12-23,Espresso,4.0,113,Campus
2024-11-29,Americano,2.5,7,Campus
2024-06-25,Latte,2.5,91,Campus
2024-06-01,Espresso,4.0,37,Campus
2024-06-17,Espresso,2.5,5,Downtown
2024-02-08,Cappuccino,3.5,41,Downtown
2024-12-04,Cappuccino,2.5,154,Mall
2024-04-15,Latte,3.0,177,Mall
2024-09-09,Espresso,4.0,170,Mall
2024-02-14,Cappuccino,2.5,107,Mall
2024-04-01,Latte,3.0,148,Mall
2024-04-03,Cappuccino,3.5,156,Downtown
2024-02-02,Cappuccino,3.0,86,Downtown
2024-03-30,Espresso,4.0,75,Mall
2024-12-30,Espresso,3.0,33,Downtown
2024-05-19,Americano,4.0,113,Downtown
2024-04-16,Espresso,3.0,196,Mall
2024-07-26,Latte,3.5,59,Campus
2024-10-25,Cappuccino,3.5,22,Campus
2024-12-03,Latte,3.0,103,Downtown
2024-10-31,Espresso,2.5,90,Campus
2024-11-02,Espresso,3.0,141,Campus
2024-09-06,Espresso,3.5,71,Mall
2024-07-14,Latte,3.0,138,Downtown
2024-12-24,Americano,4.0,90,Downtown
2024-09-29,Latte,2.5,16,Campus
2024-11-03,Latte,2.5,187,Campus
2024-07-24,Latte,4.0,4,Downtown
2024-03-26,Americano,2.5,187,Campus
2024-03-04,Americano,3.5,120,Mall
2024-08-13,Latte,3.5,103,Campus
2024-05-14,Espresso,3.0,195,Campus
2024-06-29,Espresso,2.5,150,Mall
2024-07-14,Latte,2.5,121,Mall
2024-08-25,Cappuccino,2.5,101,Campus
2024-12-13,Latte,3.0,10,Mall
2024-12-07,Latte,3.0,104,Mall
2024-02-08,Americano,4.0,13,Campus
2024-10-31,Latte,3.0,36,Campus
2024-04-02,Americano,3.0,162,Campus
2024-07-16,Espresso,4.0,35,Mall
2024-04-13,Americano,3.0,187,Campus
2024-08-17,Americano,3.0,63,Campus
2024-04-24,Espresso,3.0,50,Mall
2024-09-16,Cappuccino,4.0,71,Downtown
2024-08-07,Cappuccino,3.5,102,Downtown
2024-04-17,Latte,4.0,81,Campus
2024-05-13,Cappuccino,2.5,21,Mall
2024-02-28,Cappuccino,2.5,5,Mall
2024-03-12,Espresso,3.5,181,Downtown
2024-07-08,Americano,3.5,99,Campus
2024-03-20,Americano,4.0,119,Mall
2024-02-19,Espresso,3.5,152,Campus
2024-08-26,Cappuccino,4.0,56,Campus
2024-10-20,Espresso,3.0,71,Mall
2024-04-04,Americano,3.5,86,Campus
2024-03-16,Latte,2.5,193,Campus
2024-08-19,Americano,3.5,81,Campus
2024-12-14,Americano,2.5,39,Campus
2024-05-28,Espresso,2.5,104,Campus
2024-08-06,Espresso,4.0,180,Campus
2024-11-07,Latte,3.0,173,Campus
2024-10-11,Cappuccino,3.5,20,Mall
2024-04-07,Espresso,4.0,119,Campus
2024-04-20,Cappuccino,3.5,183,Downtown
2024-11-14,Latte,3.0,172,Mall
2024-07-04,Cappuccino,2.5,63,Mall
2024-10-11,Cappuccino,4.0,139,Campus
2024-06-11,Espresso,3.0,173,Campus
2024-09-01,Latte,3.0,106,Campus
2024-09-17,Latte,4.0,45,Campus
2024-08-30,Cappuccino,3.0,56,Campus
2024-12-25,Americano,2.5,106,Campus
2024-09-12,Latte,4.0,85,Downtown
2024-12-30,Latte,2.5,120,Downtown
2024-08-04,Americano,4.0,79,Campus
2024-03-07,Latte,2.5,67,Campus
2024-10-11,Americano,2.5,2,Campus
2024-10-10,Espresso,2.5,152,Campus
2024-09-10,Cappuccino,4.0,140,Mall
2024-01-14,Latte,3.0,188,Mall
2024-02-06,Americano,2.5,83,Campus
2024-06-28,Cappuccino,3.5,59,Mall
2024-02-12,Latte,4.0,85,Campus
2024-01-30,Americano,2.5,161,Downtown
2024-11-20,Cappuccino,3.5,112,Campus
2024-06-27,Cappuccino,3.0,36,Mall
2024-05-10,Espresso,3.5,123,Mall
2024-02-17,Latte,4.0,117,Downtown
2024-10-13,Latte,4.0,92,Campus
2024-03-13,Americano,4.0,165,Mall
2024-12-09,Cappuccino,4.0,5,Campus
2024-01-17,Latte,4.0,28,Mall
2024-04-05,Latte,4.0,149,Downtown
2024-11-26,Latte,3.5,158,Downtown
2024-10-27,Cappuccino,3.0,80,Campus
2024-02-04,Cappuccino,3.5,156,Mall
2024-01-23,Espresso,2.5,25,Downtown
2024-08-05,Latte,3.5,145,Campus
2024-10-11,Americano,4.0,166,Downtown
2024-07-18,Cappuccino,2.5,36,Downtown
2024-06-30,Latte,2.5,172,Downtown
2024-09-08,Americano,4.0,169,Downtown
2024-06-19,Cappuccino,4.0,46,Mall
2024-02-13,Latte,3.5,110,Campus
2024-02-24,Americano,3.0,67,Downtown
2024-10-01,Cappuccino,2.5,132,Campus
2024-05-18,Latte,3.5,152,Campus
2024-02-23,Americano,3.5,161,Campus
2024-04-16,Americano,2.5,185,Mall
2024-12-18,Espresso,2.5,92,Mall
2024-01-27,Espresso,3.5,200,Campus
2024-10-20,Americano,3.0,112,Campus
2024-10-28,Latte,4.0,3,Campus
2024-01-16,Americano,4.0,33,Mall
2024-07-17,Cappuccino,2.5,62,Downtown
2024-07-30,Cappuccino,3.5,91,Downtown
2024-09-14,Espresso,4.0,123,Campus
2024-06-25,Latte,4.0,12,Campus
2024-01-01,Cappuccino,4.0,194,Mall
2024-08-01,Espresso,2.5,180,Mall
2024-09-05,Cappuccino,4.0,166,Downtown
2024-08-06,Espresso,4.0,127,Downtown
2024-05-20,Espresso,3.0,151,Campus
2024-12-08,Cappuccino,3.5,11,Mall
2024-11-06,Cappuccino,4.0,34,Campus
2024-01-18,Espresso,3.5,147,Downtown
2024-08-23,Espresso,2.5,34,Campus
2024-01-25,Espresso,4.0,137,Mall
2024-11-27,Cappuccino,2.5,1,Campus
2024-03-29,Cappuccino,3.0,187,Downtown
2024-06-07,Americano,2.5,174,Campus
2024-09-05,Espresso,2.5,73,Downtown
2024-08-04,Espresso,2.5,176,Mall
2024-02-19,Espresso,3.5,116,Campus
2024-06-21,Espresso,3.0,194,Campus
2024-06-03,Cappuccino,4.0,186,Campus
2024-10-24,Latte,2.5,199,Campus
2024-12-10,Americano,3.0,59,Campus
2024-08-16,Latte,3.0,33,Campus
2024-03-04,Latte,3.0,100,Downtown
2024-08-10,Espresso,3.0,18,Downtown
2024-04-04,Americano,2.5,138,Mall
2024-04-26,Latte,3.5,141,Campus
2024-04-06,Espresso,3.5,10,Campus
2024-09-22,Americano,3.0,93,Mall
2024-11-23,Espresso,3.5,155,Campus
2024-07-13,Cappuccino,2.5,80,Mall
2024-02-29,Espresso,3.5,180,Campus
2024-05-14,Cappuccino,3.0,76,Downtown
2024-06-06,Espresso,3.0,98,Mall
2024-01-31,Espresso,2.5,175,Campus
2024-12-01,Cappuccino,4.0,162,Mall
2024-03-14,Americano,2.5,106,Campus
2024-06-16,Espresso,3.0,148,Campus
2024-12-09,Cappuccino,2.5,93,Downtown
2024-10-12,Latte,2.5,113,Downtown
2024-04-25,Latte,3.0,106,Mall
2024-03-30,Cappuccino,3.5,190,Campus
2024-01-19,Americano,2.5,137,Mall
2024-10-10,Latte,4.0,109,Campus
2024-12-09,Cappuccino,3.5,56,Campus
2024-01-07,Espresso,4.0,160,Campus
2024-10-02,Latte,4.0,104,Downtown
2024-06-21,Latte,3.0,102,Mall
2024-11-24,Espresso,3.5,67,Downtown
2024-08-02,Cappuccino,3.0,194,Downtown
2024-09-20,Latte,3.0,82,Campus
2024-10-09,Espresso,3.5,73,Downtown
2024-04-04,Cappuccino,3.5,150,Campus
2024-03-28,Espresso,3.5,108,Campus
2024-06-10,Americano,4.0,9,Downtown
2024-10-18,Latte,3.0,105,Downtown
2024-05-30,Latte,3.0,101,Mall
2024-08-05,Americano,3.5,153,Downtown
2024-05-09,Cappuccino,2.5,151,Campus
2024-08-10,Cappuccino,3.0,42,Campus
2024-01-21,Americano,3.0,144,Campus
2024-07-27,Cappuccino,2.5,127,Campus
2024-06-10,Cappuccino,3.0,123,Downtown
2024-08-15,Espresso,3.5,77,Campus
2024-06-27,Espresso,3.5,152,Downtown
2024-04-05,Americano,2.5,163,Downtown
2024-08-24,Latte,3.0,70,Campus
2024-09-28,Americano,3.5,111,Campus
2024-10-21,Latte,4.0,48,Mall
2024-01-15,Americano,3.5,86,Campus
2024-04-22,Americano,3.5,99,Mall
2024-09-13,Americano,3.5,89,Mall
2024-06-07,Espresso,3.5,29,Campus
2024-04-13,Americano,4.0,28,Mall
2024-04-23,Latte,4.0,174,Mall
2024-03-01,Espresso,2.5,104,Mall
2024-06-02,Espresso,3.0,42,Mall
2024-02-17,Latte,3.0,144,Mall
2024-03-03,Cappuccino,4.0,84,Downtown
2024-12-11,Americano,3.5,3,Campus
2024-08-11,Cappuccino,3.0,15,Mall
2024-06-13,Espresso,3.0,118,Campus
2024-11-25,Latte,2.5,192,Campus
2024-12-19,Americano,4.0,78,Campus
2024-06-24,Cappuccino,3.0,110,Campus
2024-04-26,Espresso,3.5,47,Downtown
2024-08-02,Espresso,4.0,122,Downtown
2024-04-17,Americano,3.5,173,Downtown
2024-12-30,Cappuccino,4.0,168,Campus
2024-03-19,Latte,2.5,42,Campus
2024-01-03,Cappuccino,3.5,186,Campus
2024-03-28,Latte,3.5,124,Downtown
2024-10-05,Latte,3.0,166,Downtown
2024-05-31,Espresso,2.5,137,Mall
2024-01-23,Americano,4.0,104,Campus
2024-03-23,Americano,4.0,52,Campus
2024-09-04,Latte,3.5,157,Campus
2024-03-09,Latte,2.5,108,Downtown
2024-08-09,Espresso,2.5,49,Mall
2024-11-07,Americano,4.0,3,Campus
2024-03-18,Espresso,2.5,16,Mall
2024-10-29,Americano,2.5,32,Campus
2024-12-02,Espresso,4.0,164,Campus
2024-07-22,Americano,2.5,22,Downtown
2024-09-28,Americano,3.5,150,Mall
2024-05-18,Latte,4.0,2,Mall
2024-06-09,Americano,2.5,61,Campus
2024-09-19,Latte,3.5,130,Mall
2024-04-16,Latte,3.5,12,Campus
2024-10-05,Cappuccino,4.0,119,Campus
2024-03-02,Cappuccino,2.5,187,Mall
2024-03-30,Americano,2.5,174,Mall
2024-07-29,Espresso,4.0,112,Downtown
2024-06-27,Latte,3.0,66,Campus
2024-09-26,Espresso,3.5,149,Campus
2024-12-30,Cappuccino,3.5,167,Downtown
2024-01-06,Espresso,4.0,136,Mall
2024-04-08,Cappuccino,2.5,144,Campus
2024-02-14,Americano,4.0,17,Mall
2024-08-07,Latte,3.0,92,Downtown
2024-05-17,Espresso,2.5,61,Mall
2024-04-01,Americano,3.5,172,Downtown
2024-05-07,Cappuccino,3.5,118,Mall
2024-08-24,Latte,2.5,82,Downtown
2024-10-04,Cappuccino,3.0,6,Downtown
2024-03-09,Cappuccino,3.5,2,Downtown
2024-10-06,Americano,3.5,30,Campus
2024-05-27,Latte,4.0,189,Mall
2024-12-10,Americano,3.5,52,Downtown
2024-05-06,Americano,3.5,176,Downtown
2024-06-19,Latte,2.5,39,Campus
2024-09-22,Americano,4.0,31,Campus
2024-11-04,Cappuccino,2.5,156,Mall
2024-11-19,Espresso,3.5,190,Downtown
2024-06-10,Americano,3.5,29,Campus
2024-05-28,Cappuccino,4.0,104,Mall
2024-07-19,Cappuccino,3.5,89,Downtown
2024-11-19,Americano,3.0,106,Downtown
2024-10-30,Latte,4.0,40,Downtown
2024-01-03,Espresso,2.5,65,Mall
2024-01-30,Cappuccino,4.0,84,Mall
2024-07-02,Latte,3.5,104,Mall
2024-11-03,Cappuccino,3.0,56,Campus
2024-01-17,Espresso,3.0,184,Campus
2024-10-06,Americano,2.5,2,Downtown
2024-11-09,Cappuccino,3.0,125,Campus
2024-09-11,Espresso,3.5,124,Campus
2024-05-15,Espresso,3.0,68,Mall
2024-03-25,Americano,3.5,26,Campus
2024-09-07,Cappuccino,4.0,78,Mall
2024-11-06,Espresso,4.0,90,Campus
2024-09-15,Americano,3.5,148,Downtown
2024-11-04,Latte,3.5,12,Campus
2024-06-10,Latte,4.0,82,Downtown
2024-05-07,Espresso,2.5,95,Campus
2024-09-06,Espresso,2.5,97,Mall
2024-06-14,Latte,2.5,174,Downtown
2024-03-15,Latte,2.5,15,Campus
2024-06-24,Espresso,3.0,57,Mall
2024-01-26,Cappuccino,4.0,149,Mall
2024-08-29,Espresso,2.5,44,Mall
2024-11-27,Cappuccino,3.5,39,Downtown
2024-08-28,Espresso,3.0,77,Campus
2024-06-08,Americano,3.0,167,Downtown
2024-04-25,Americano,3.5,91,Downtown
2024-10-10,Americano,2.5,106,Downtown
2024-04-28,Americano,2.5,91,Mall
2024-08-29,Cappuccino,3.0,59,Downtown
2024-05-06,Americano,4.0,79,Downtown
2024-04-22,Latte,3.5,8,Mall
2024-01-11,Latte,4.0,121,Downtown
2024-02-06,Latte,3.5,109,Downtown
2024-10-29,Espresso,2.5,190,Downtown
2024-12-13,Espresso,3.5,44,Downtown
2024-03-31,Latte,2.5,162,Mall
2024-02-11,Cappuccino,3.5,34,Downtown
2024-11-24,Espresso,2.5,197,Mall
2024-06-11,Americano,2.5,186,Campus
2024-04-15,Cappuccino,3.0,121,Downtown
2024-06-04,Latte,3.0,59,Campus
2024-10-07,Latte,3.5,71,Mall
2024-02-26,Americano,2.5,63,Mall
2024-09-23,Cappuccino,3.5,166,Downtown
2024-10-05,Espresso,4.0,90,Campus
2024-10-13,Latte,4.0,59,Mall
2024-04-28,Americano,3.5,55,Campus
2024-05-24,Espresso,3.5,102,Mall
2024-01-23,Espresso,2.5,181,Campus
2024-07-23,Espresso,4.0,39,Mall
2024-11-27,Americano,2.5,146,Mall
2024-07-13,Americano,4.0,123,Campus
2024-10-14,Latte,3.5,58,Mall
2024-01-31,Americano,3.0,95,Campus
2024-03-08,Espresso,3.0,90,Campus
2024-05-07,Espresso,4.0,192,Campus
2024-01-09,Americano,2.5,183,Campus
2024-03-26,Latte,3.5,150,Campus
2024-06-11,Espresso,3.5,117,Campus
2024-06-01,Latte,4.0,144,Campus
2024-06-23,Latte,3.0,152,Downtown
2024-05-23,Espresso,3.0,199,Mall
2024-08-07,Espresso,3.5,41,Downtown
2024-12-10,Espresso,3.5,108,Campus
2024-05-04,Americano,3.5,119,Downtown
2024-02-08,Americano,3.0,53,Downtown
2024-07-28,Cappuccino,2.5,48,Mall
2024-12-17,Latte,2.5,92,Campus
2024-11-16,Espresso,3.5,147,Mall
2024-10-18,Americano,2.5,134,Downtown
2024-11-26,Espresso,3.0,9,Downtown
2024-10-02,Americano,4.0,52,Downtown
2024-07-20,Cappuccino,3.5,82,Campus
2024-02-21,Latte,4.0,136,Downtown
2024-04-20,Espresso,2.5,53,Campus
2024-12-17,Latte,3.0,2,Downtown
2024-05-06,Espresso,2.5,86,Mall
2024-05-13,Cappuccino,3.5,69,Campus
2024-02-19,Espresso,3.5,129,Mall
2024-12-18,Americano,4.0,59,Campus
2024-08-31,Espresso,3.0,11,Campus
2024-10-23,Cappuccino,3.5,76,Mall
2024-04-10,Espresso,3.0,144,Campus
2024-02-16,Latte,3.0,162,Mall
2024-02-16,Latte,3.0,139,Downtown
2024-10-18,Cappuccino,4.0,28,Campus
2024-11-19,Americano,4.0,27,Downtown
2024-06-24,Espresso,4.0,116,Campus
2024-01-27,Espresso,3.0,85,Mall
2024-08-18,Cappuccino,3.5,59,Downtown
2024-02-13,Espresso,3.5,51,Downtown
2024-08-26,Latte,3.0,106,Downtown
2024-05-02,Latte,3.5,163,Downtown
2024-06-04,Latte,3.5,112,Campus
2024-04-11,Espresso,3.0,2,Mall
2024-03-24,Espresso,3.5,182,Mall
2024-01-12,Cappuccino,3.0,34,Downtown
2024-10-04,Espresso,3.0,10,Campus
2024-02-01,Americano,2.5,33,Campus
2024-10-25,Americano,2.5,89,Mall
2024-04-09,Cappuccino,2.5,11,Mall
2024-12-28,Espresso,3.0,118,Mall
2024-05-11,Espresso,3.5,4,Mall
2024-01-10,Cappuccino,3.5,186,Campus
2024-02-16,Cappuccino,3.5,96,Downtown
2024-11-10,Latte,4.0,63,Downtown
2024-09-23,Latte,2.5,38,Mall
2024-06-21,Cappuccino,4.0,115,Campus
2024-04-25,Latte,3.5,175,Campus
2024-09-19,Latte,3.5,45,Mall
